lambda (nm) & element & EP (eV) & depth & deltazeff (km) & I_l & D_l & I_l/2 & D_l/2 & I_c \\
670.77  &   Li I    &    0.00 &   .010& 109 &   -0.147&   -1.180 &  -0.146&  -1.132&  -0.144   \\
512.73  &   Fe I    &   0.91  & .817 &  108 &  -3.191  & -3.632 &  -0.073  & -1.105  & 0.006 \\
512.76  &   Fe I    &   0.05  & .244 &  125 &  -0.043  & -1.601 &  -0.015  & -1.466  & 0.006 \\
513.60  &   Fe I    &   4.19  & .241 &  103 &  -0.142  & -1.056 &  -0.062  & -0.884  & 0.004 \\
515.90  &   Fe I    &   4.26  & .689 &    95&  -1.684 &  -2.060 &  -0.292 &  -0.883 &  0.001 \\
519.87  &   Fe I    &   2.22  & .792 &  101 &  -2.883  & -3.234 &  -0.233  & -1.104  & -0.004 \\
522.55  &   Fe I    &   0.11  & .747 &  117 &  -2.336  & -2.956 &  -0.100  & -1.499  & -0.007 \\
524.37  &   Fe I    &   4.26  & .619 &    98&  -1.282 &  -1.779 &  -0.256 &  -0.919 &  -0.009 \\
524.70  &   Fe I    &   0.08  & .716 &  119 &  -1.891  & -2.711 &  -0.095  & -1.522  & -0.010  \\
525.02  &   Fe I    &   0.12  & .714 &  118 &  -1.925  & -2.719 &  -0.097  & -1.515  & -0.010  \\
525.06  &   Fe I    &   2.20  & .793 &  101 &  -2.960  & -3.310 &  -0.248  & -1.102  & -0.010  \\
525.30  &   Fe I    &   2.28  & .233 &  113 &  -0.100  & -1.297 &  -0.049  & -1.156  & -0.010  \\
525.34  &   Fe I    &   3.27  & .725 &   97 &  -2.088  & -2.454 &  -0.260  & -1.024  & -0.010 \\
526.26  &   Fe I    &   4.32  & .113 &  101 &  -0.070  & -0.951 &  -0.042  & -0.846  & -0.012  \\
526.28  &   Fe I    &   3.25  & .206 &  107 &  -0.110  & -1.150 &  -0.056  & -1.016  & -0.012  \\
529.39  &   Fe I    &   4.14  & .332 &  104 &  -0.278  & -1.176 &  -0.116  & -0.926  & -0.015  \\
532.00  &   Fe I    &   3.64  & .220 &  106 &  -0.140  & -1.119 &  -0.073  & -0.970  & -0.018  \\
532.20  &   Fe I    &   2.28  & .643 &  107 &  -1.406  & -2.117 &  -0.167  & -1.215  & -0.019  \\
535.81  &   Fe I    &   3.30  & .107 &  106 &  -0.068  & -1.077 &  -0.045  & -0.991  & -0.023  \\
538.94  &   Fe I    &   4.41  & .719 &   91 &  -2.116  &  -2.399&  -0.402  & -0.844  & -0.026 \\
540.67  &   Fe I    &   4.37  & .388 &  103 &  -0.417  & -1.243 &  -0.164  & -0.914  & -0.028  \\
542.21  &   Fe I    &   4.32  & .115 &  101 &  -0.093  & -0.965 &  -0.063  & -0.859  & -0.030 \\
543.65  &   Fe I    &   2.28  & .481 &  113 &  -0.470  & -1.649 &  -0.134  & -1.223  & -0.032 \\
546.08  &   Fe I    &   3.07  & .091 &  107 &  -0.071  & -1.103 &  -0.053  & -1.025  & -0.035 \\
546.15  &   Fe I    &   4.44  & .272 &  102 &  -0.244  & -1.096 &  -0.124  & -0.885  & -0.035 \\
546.64  &   Fe I    &   4.35  & .699 &   92 &  -2.006  & -2.309 &  -0.390  & -0.876  &  -0.035 \\
548.30  &   Fe I    &   4.15  & .485 &  103 &  -0.708  & -1.457 &  -0.214  & -0.966  & -0.037 \\
548.98  &   Fe I    &   4.44  & .142 &  101 &  -0.123  & -0.979 &  -0.081  & -0.855  & -0.038 \\
550.14  &   Fe I    &   0.95  & .816 &  105 &  -3.609  & -4.032 &  -0.263  & -1.289  & -0.039 \\
554.65  &   Fe I    &   4.37  & .521 &  101 &  -0.911  & -1.541 &  -0.257  & -0.940  & -0.044 \\
554.69  &   Fe I    &   4.22  & .252 &  103 &  -0.228  & -1.106 &  -0.123  & -0.917  & -0.044 \\
555.26  &   Fe I    &   4.95  & .082 &    99 &  -0.092 &  -0.899 &  -0.071 &  -0.778 &  -0.045 \\
556.88  &   Fe I    &   3.63  & .114 &  105 &  -0.103  & -1.056 &  -0.074  & -0.962  & -0.046 \\
556.96  &   Fe I    &   3.40  & .811 &    92 &  -3.689 &  -3.940 &  -0.504 &  -0.880 &  -0.046 \\
557.70  &   Fe I    &   5.03  & .118 &    99 &  -0.119 &  -0.925 &  -0.087 &  -0.779 &  -0.047 \\
563.58  &   Fe I    &   4.26  & .361 &  104 &  -0.415  & -1.248 &  -0.182  & -0.945  & -0.053 \\
563.66  &   Fe I    &   3.64  & .222 &  106 &  -0.191  & -1.151 &  -0.114  & -0.994  & -0.053 \\
563.82  &   Fe I    &   4.22  & .669 &    94 &  -1.899 &  -2.230 &  -0.382 &  -0.929 &  -0.054 \\
564.27  &   Fe I    &   4.61  & .105 &  100 &  -0.118  & -0.945 &  -0.087  & -0.834  & -0.054 \\
565.06  &   Fe I    &   5.08  & .367 &  100 &  -0.446  & -1.189 &  -0.213  & -0.827  & -0.055 \\
566.13  &   Fe I    &   4.28  & .233 &  103 &  -0.228  & -1.092 &  -0.132  & -0.913  & -0.056 \\
567.90  &   Fe I    &   4.65  & .556 &    98 &  -1.165 &  -1.660 &  -0.323 &  -0.905 &  -0.058 \\
570.54  &   Fe I    &   4.30  & .398 &  103 &  -0.523  & -1.314 &  -0.211  & -0.952  & -0.061 \\
572.08  &   Fe I    &   4.55  & .142 &  101 &  -0.156  & -0.985 &  -0.109  & -0.857  & -0.062 \\
575.44  &   Fe I    &   3.64  & .134 &  105 &  -0.138  & -1.084 &  -0.101  & -0.979  & -0.066 \\
577.84  &   Fe I    &   2.59  & .233 &  111 &  -0.187  & -1.303 &  -0.118  & -1.149  & -0.068 \\
578.46  &   Fe I    &   3.40  & .275 &  108 &  -0.261  & -1.250 &  -0.145  & -1.051  & -0.069 \\
580.44  &   Fe I    &   4.28  & .198 &  103 &  -0.213  & -1.070 &  -0.136  & -0.914  & -0.071 \\
580.67  &   Fe I    &   4.61  & .501 &  100 &  -0.950  & -1.531 &  -0,302  & -0.925  & -0.071 \\
581.48  &   Fe I    &   4.28  & .236 &  103 &  -0.256  & -1.110 &  -0.152  & -0.926  & -0.072 \\
582.78  &   Fe I    &   3.28  & .119 &  107 &  -0.132  & -1.122 &  -0.102  & -1.028  & -0.073 \\
584.52  &   Fe I    &   5.03  & .065 &    98 &  -0.115 &  -0.898 &  -0.098 &  -0.784 &  -0.075 \\
586.23  &   Fe I    &   4.55  & .660 &    92 &  -1.961 &  -2.258 &  -0.456 &  -0.891 &  -0.077 \\
588.12  &   Fe I    &   4.61  & .146 &  101 &  -0.181  & -0.995 &  -0.129  & -0.861  & -0.078 \\
590.56  &   Fe I    &   4.65  & .533 &    98 &  -1.162 &  -1.655 &  -0.346 &  -0.924 &  -0.081 \\
591.62  &   Fe I    &   2.45  & .555 &  109 &  -1.126  & -1.948 &  -0.236  & -1.237  & -0.082 \\
592.96  &   Fe I    &   4.55  & .387 &  102 &  -0.567  & -1.303 &  -0.246  & -0.933  & -0.083 \\
593.01  &   Fe I    &   4.65  & .669 &    91 &  -2.086 &  -2.358 &  -0.497 &  -0.870 &  -0.083 \\
595.67  &   Fe I    &   0.85  & .538 &  120 &  -0.745  & -2.082 &  -0.181  & -1.466  & -0.086 \\
598.48  &   Fe I    &   4.73  & .635 &    92&  -1.859 &  -2.163 &  -0.474 &  -0.882 &  -0.088 \\
600.79  &   Fe I    &   4.65  & .542 &    97&  -1.258 &  -1.716 &  -0.370 &  -0.931 &  -0.090 \\
605.60  &   Fe I    &   4.73  & .609 &    93&  -1.692 &  -2.028 &  -0.452 &  -0.901 &  -0.095 \\
607.85  &   Fe I    &   4.79  & .612 &    93&  -1.724 &  -2.049 &  -0.467 &  -0.891 &  -0.097 \\
608.27  &   Fe I    &   2.22  & .363 &  114 &  -0.375  & -1.545 &  -0.183  & -1.253  & -0.097 \\
608.95  &   Fe I    &   5.02  & .351 &  100 &  -0.535  & -1.228 &  -0.265  & -0.872  & -0.098 \\
609.43  &   Fe I    &   4.65  & .189 &  101 &  -0.253  & -1.048 &  -0.171  & -0.883  & -0.098 \\
612.02  &   Fe I    &   0.91  & .052 &  118 &  -0.115  & -1.401 &  -0.108  & -1.347  & -0.101 \\
613.66  &   Fe I    &   2.45  & .768 &    97 &  -3.589 &  -3.907 &  -0.500 &  -1.064 &  -0.102 \\
613.70  &   Fe I    &   2.19  & .611 &  106 &  -1.748  & -2.313 &  -0.282  & -1.278  & -0.102 \\
615.93  &   Fe I    &   4.61  & .116 &  101 &  -0.188  & -0.989 &  -0.147  & -0.871  & -0.104 \\
616.53  &   Fe I    &   4.14  & .443 &  103 &  -0.817  & -1.508 &  -0.295  & -1.016  & -0.105 \\
621.34  &   Fe I    &   2.22  & .668 &  103 &  -2.342  & -2.748 &  -0.333  & -1.248  & -0.108 \\
622.07  &   Fe I    &   3.88  & .176 &  105 &  -0.234  & -1.127 &  -0.166  & -0.988  & -0.109 \\
624.06  &   Fe I    &   2.22  & .488 &  112 &  -0.827  & -1.838 &  -0.244  & -1.286  & -0.111 \\
624.63  &   Fe I    &   3.60  & .716 &    93 &  -2.861 &  -3.126 &  -0.536 &  -0.986 &  -0.111 \\
625.25  &   Fe I    &   2.40  & .741 &    99 &  -3.316 &  -3.647 &  -0.468 &  -1.119 &  -0.111 \\
628.06  &   Fe I    &   0.85  & .612 &  115 &  -1.759  & -2.512 &  -0.241  & -1.476  & -0.114 \\
629.39  &   Fe I    &   4.81  & .114 &  100 &  -0.202  & -0.976 &  -0.159  & -0.852  & -0.115 \\
630.15  &   Fe I    &   3.65  & .719 &    93 &  -3.005 &  -3.264 &  -0.573 &  -0.967 &  -0.115 \\
631.15  &   Fe I    &   2.83  & .280 &  111 &  -0.324  & -1.376 &  -0.194  & -1.163  & -0.116 \\
633.68  &   Fe I    &   3.69  & .698 &    93 &  -2.779 &  -3.042 &  -0.544 &  -0.990 &  -0.118 \\
633.88  &   Fe I    &   4.79  & .396 &  101 &  -0.724  & -1.365 &  -0.316  & -0.930  & -0.118 \\
639.25  &   Fe I    &   2.28  & .172 &  113 &  -0.208  & -1.330 &  -0.161  & -1.208  & -0.122 \\
641.99  &   Fe I    &   4.73  & .623 &    91 &  -2.017 &  -2.293 &  -0543  &  -0.910 &  -0.124 \\
643.08  &   Fe I    &   2.17  & .725 &  100 &  -3.247  & -3.597 &  -0.454  & -1.181  & -0.125 \\
649.89  &   Fe I    &   0.95  & .442 &  121 &  -0.538  & -1.907 &  -0.218  & -1.467  & -0.130 \\
657.42  &   Fe I    &   0.99  & .293 &  121 &  -0.289  & -1.646 &  -0.189  & -1.428  & -0.135 \\
658.12  &   Fe I    &   1.48  & .178 &  117 &  -0.213  & -1.450 &  -0.170  & -1.326  & -0.135 \\
659.38  &   Fe I    &   2.43  & .646 &  101 &  -2.393  & -2.774 &  -0.392  & -1.238  & -0.136 \\
660.80  &   Fe I    &   2.28  & .171 &  113 &  -0.228  & -1.342 &  -0.177  & -1.218  & -0.137 \\
662.50  &   Fe I    &   1.01  & .149 &  119 &  -0.194  & -1.487 &  -0.164  & -1.383  & -0.138 \\
662.75  &   Fe I    &   4.55  & .252 &  102 &  -0.410  & -1.176 &  -0.251  & -0.946  & -0.139 \\
664.69  &   Fe I    &   2.61  & .094 &  110 &  -0.186  & -1.233 &  -0.163  & -1.152  & -0.140 \\
667.80  &   Fe I    &   2.69  & .735 &    96 &  -3.636 &  -3.939  & -0.611 &  -1.067 &  -0.142 \\
669.63  &   Fe I    &   4.83  & .132 &  100 &  -0.258  & -1.014 &  -0.200  & -0.877  & -0.143 \\
670.35  &   Fe I    &   2.76  & .349 &  111 &  -0.508  & -1.530 &  -0.254  & -1.212  & -0.144 \\
671.03  &   Fe I    &   1.48  & .145 &  116 &  -0.205  & -1.426 &  -0.172  & -1.322  & -0.144 \\
673.31  &   Fe I    &   4.64  & .239 &  102 &  -0.405  & -1.159 &  -0.255  & -0.937  & -0.146 \\
673.95  &   Fe I    &   1.56  & .108 &  116 &  -0.190  & -1.385 &  -0.167  & -1.300  & -0.146 \\
675.01  &   Fe I    &   2.42  & .617 &  102 &  -2.188  & -2.605 &  -0.386  & -1.262  & -0.147 \\
680.42  &   Fe I    &   4.58  & .130 &  101 &  -0.261  & -1.042 &  -0.205  & -0.913  & -0.151 \\
680.68  &   Fe I    &   2.73  & .321 &  111 &  -0.461  & -1.496 &  -0.252  & -1.213  & -0.151 \\
682.03  &   Fe I    &   4.64  & .346 &  102 &  -0.672  & -1.344 &  -0.329  & -0.971  & -0.152 \\
683.98  &   Fe I    &   2.56  & .274 &  112 &  -0.372  & -1.446 &  -0.233  & -1.224  & -0.153 \\
685.51  &   Fe I    &   4.56  & .556 &    94 &  -1.738 &  -2.074 &  -0.510 &  -0.986 &  -0.154 \\
685.81  &   Fe I    &   4.61  & .428 &  100 &  -1.002  & -1.552 &  -0.392  & -0.991  & -0.154 \\
686.19  &   Fe I    &   2.42  & .171 &  112 &  -0.255  & -1.340 &  -0.199  & -1.211  & -0.154 \\
686.25  &   Fe I    &   4.56  & .265 &  102 &  -0.469  & -1.214 &  -0.280  & -0.962  & -0.154 \\
694.52  &   Fe I    &   2.42  & .627 &  102 &  -2.411  & -2.791 &  -0.425  & -1.258  & -0.160 \\
695.12  &   Fe I    &   4.56  & .409 &  101 &  -0.935  & -1.516 &  -0.383  & -1.001  & -0.160 \\
697.19  &   Fe I    &   3.02  & .113 &  109 &  -0.230  & -1.215 &  -0.194  & -1.117  & -0.161 \\
698.85  &   Fe I    &   2.40  & .308 &  113 &  -0.442  & -1.532 &  -0.254  & -1.262  & -0.162 \\
701.03  &   Fe I    &   4.58  & .109 &  101 &  -0.256  & -1.032 &  -0.210  & -0.916  & -0.164 \\
711.21  &   Fe I    &   2.99  & .252 &  110 &  -0.393  & -1.385 &  -0.254  & -1.173  & -0.169 \\
712.75  &   Fe I    &   4.99  & .220 &  100 &  -0.431  & -1.131 &  -0.285  & -0.906  & -0.170 \\
713.09  &   Fe I    &   4.22  & .588 &    93 &  -2.144 &  -2.432 &  -0.567 &  -1.028 &  -0.170 \\
714.25  &   Fe I    &   4.95  & .291 &  101 &  -0.585  & -1.246 &  -0.331  & -0.932  & -0.171 \\
715.14  &   Fe I    &   2.48  & .206 &  112 &  -0.314  & -1.388 &  -0.230  & -1.225  & -0.171 \\
718.00  &   Fe I    &   1.48  & .177 &  117 &  -0.262  & -1.481 &  -0.211  & -1.350  & -0.172 \\
718.91  &   Fe I    &   3.07  & .334 &  110 &  -0.584  & -1.520 &  -0.298  & -1.191  & -0.173 \\
722.86  &   Fe I    &   2.76  & .233 &  111 &  -0.366  & -1.394 &  -0.249  & -1.201  & -0.174 \\
735.11  &   Fe I    &   4.99  & .282 &  100 &  -0.592  & -1.244 &  -0.341  & -0.934  & -0.180 \\
735.15  &   Fe I    &   4.95  & .351 &  100 &  -0.803  & -1.387 &  -0.392  & -0.956  & -0.180 \\
741.11  &   Fe I    &   4.28  & .613 &    91 &  -2.555 &  -2.797 &  -0.667 &  -1.002 &  -0.183 \\
743.05  &   Fe I    &   2.59  & .121 &  111 &  -0.257  & -1.294 &  -0.218  & -1.192  & -0.184 \\
744.73  &   Fe I    &   4.95  & .266 &  101 &  -0.564  & -1.229 &  -0.336  & -0.939  & -0.185 \\
744.79  &   Fe I    &   5.52  & .131 &    98 &  -0.321 &  -1.004 &  -0.256 &  -0.822 &  -0.185 \\
746.15  &   Fe I    &   2.56  & .234 &  112 &  -0.379  & -1.433 &  -0.260  & -1.236  & -0.185 \\
749.50  &   Fe I    &   4.22  & .661 &    90 &  -3.171 &  -3.395 &  -0.782 &  -0.966 &  -0.187 \\
754.04  &   Fe I    &   2.73  & .098 &  110 &  -0.249  & -1.259 &  -0.218  & -1.169  & -0.189 \\
754.78  &   Fe I    &   5.10  & .159 &  100 &  -0.368  & -1.065 &  -0.274  & -0.888  & -0.189 \\
758.83  &   Fe I    &   5.03  & .202 &  100 &  -0.443  & -1.131 &  -0.303  & -0.913  & -0.191 \\
771.90  &   Fe I    &   5.03  & .217 &  100 &  -0.485  & -1.161 &  -0.321  & -0.924  & -0.196 \\
772.32  &   Fe I    &   2.27  & .336 &  114 &  -0.603  & -1.665 &  -0.310  & -1.316  & -0.197 \\
774.82  &   Fe I    &   2.95  & .606 &    98 &  -2.690 &  -3.005 &  -0.566 &  -1.196 &  -0.198 \\
780.24  &   Fe I    &   5.08  & .124 &  100 &  -0.334  & -1.035 &  -0.266  & -0.887  & -0.199 \\
780.79  &   Fe I    &   4.99  & .411 &    97 &  -1.183 &  -1.626 &  -0.489 &  -0.979 &  -0.200 \\
785.54  &   Fe I    &   5.06  & .202 &  100 &  -0.467  & -1.143 &  -0.319  & -0.919  & -0.201 \\
791.28  &   Fe I    &   0.85  & .384 &  122 &  -0.649  & -1.963 &  -0.302  & -1.524  & -0.203 \\
793.71  &   Fe I    &   4.31  & .639 &    90 &  -3.227 &  -3.445 &  -0.830 &  -0.978 &  -0.204 \\
749.50  &   Fe I    &   4.22  & .661 &    90 &  -3.171 &  -3.395 &  -0.782 &  -0.966 &  -0.187 \\
795.91  &   Fe I    &   5.03  & .166 &  100 &  -0.407  & -1.100 &  -0.299  & -0.914  & -0.205 \\
804.76  &   Fe I    &   0.86  & .455 &  119 &  -1.129  & -2.223 &  -0.335  & -1.540  & -0.208 \\
807.50  &   Fe I    &   0.91  & .281 &  122 &  -0.421  & -1.748 &  -0.278  & -1.490  & -0.209 \\
811.21  &   Fe I    &   2.69  & .121 &  111 &  -0.293  & -1.305 &  -0.248  & -1.198  & -0.210 \\
829.35  &   Fe I    &   3.30  & .413 &  105 &  -1.203  & -1.841 &  -0.419  & -1.207  & -0.205 \\
823.91  &   Fe I    &   2.42  & .357 &  113 &  -0.769  & -1.741 &  -0.344  & -1.310  & -0.204 \\
832.70  &   Fe I    &   2.19  & .676 &    9 7&  -3.973 &  -4.293 &  -0.760 &  -1.191 &  -0.206 \\
840.14  &   Fe I    &   2.48  & .225 &  113 &  -0.420  & -1.471 &  -0.288  & -1.264  & -0.207  \\
842.58  &   Fe I    &   1.01  & .046 &  118 &  -0.227  & -1.450 &  -0.218  & -1.393  & -0.208  \\
843.95  &   Fe I    &   4.55  & .464 &    95 &  -1.645 &  -1.999 &  -0.561 &  -1.044 &  -0.208 \\
851.51  &   Fe I    &   3.02  & .521 &  100 &  -2.107  & -2.487 &  -0.514  & -1.237  & -0.210  \\
860.70  &   Fe I    &   5.01  & .131 &  100 &  -0.372  & -1.067 &  -0.289  & -0.908  & -0.211  \\
861.18  &   Fe I    &   2.84  & .577 &    99 &  -2.746 &  -3.064 &  -0.596 &  -1.224 &  -0.211 \\
861.39  &   Fe I    &   4.99  & .214 &  101 &  -0.538  & -1.195 &  -0.349  & -0.943  & -0.211  \\
861.62  &   Fe I    &   4.91  & .304 &  101 &  -0.814  & -1.390 &  -0.422  & -0.983  & -0.211  \\
868.86  &   Fe I    &   2.17  & .697 &    92 &  -4.561 &  -4.826 &  -0.895 &  -1.186 &  -0.212 \\
869.94  &   Fe I    &   4.95  & .422 &    96 &  -1.423 &  -1.797 &  -0.553 &  -0.997 &  -0.212 \\
901.39  &   Fe I    &   2.28  & .180 &  114 &  -0.368  & -1.449 &  -0.278  & -1.283  & -0.215  \\
936.23  &   Fe I    &   2.28  & .375 &  112 &  -1.033  & -1.913 &  -0.380  & -1.351  & -0.216  \\
449.14  &   Fe II   &    2.85 &  .749 &  115 &  -1.594 &  -2.097 &  -0.238 &  -0.733 &  0.096  \\
462.05  &   Fe II   &    2.83 &  .587 &  114 &  -0.887 &  -1.420 &  -0.167 &  -0.752 &  0.077 \\
465.69  &   Fe II   &    2.89 &  .410 &  109 &  -0.392 &  -1.034 &  -0.088 &  -0.713 &  0.071 \\
467.01  &   Fe II   &    2.57 &  .355 &  111 &  -0.265 &  -1.000 &  -0.054 &  -0.745 &  0.069 \\
483.31  &   Fe II   &    2.66 &  .122 &  105 &  -0.036 &  -0.773 &  0.006  & -0.682  & 0.045  \\
499.33  &   Fe II   &    2.81 &  .423 &  111 &  -0.528 &  -1.144 &  -0.157 &  -0.769 &  0.023 \\
513.26  &   Fe II   &    2.81 &  .271 &  108 &  -0.265 &  -0.939 &  -0.106 &  -0.739 &  0.005 \\
523.46  &   Fe II   &    3.22 &  .722 &  112 &  -1.978 &  -2.453 &  -0.449 &  -0.791 &  -0.008 \\
526.48  &   Fe II   &    3.22 &  .485 &  110 &  -0.834 &  -1.304 &  -0.266 &  -0.765 &  -0.012 \\
541.39  &   Fe II   &    3.22 &  .290 &  105 &  -0.388 &  -0.956 &  -0.172 &  -0.719 &  -0.029 \\
553.48  &   Fe II   &    3.24 &  .572 &  112 &  -1.266 &  -1.703 &  -0.384 &  -0.814 &  -0.043 \\
599.13  &   Fe II   &    3.15 &  .295 &  108 &  -0.515 &  -1.061 &  -0.254 &  -0.786 &  -0.089 \\
608.39  &   Fe II   &    3.20 &  .203 &  105 &  -0.352 &  -0.925 &  -0.208 &  -0.750 &  -0.097 \\
623.83  &   Fe II   &    3.87 &  .365 &  104 &  -0.796 &  -1.167 &  -0.367 &  -0.749 &  -0.110 \\
638.37  &   Fe II   &    5.55 &  .089 &     81&  -0.278 &  -0.536 &  -0.200  & -0.434 &  -0.121 \\
644.29  &   Fe II   &    5.55 &  .035 &     79&  -0.185 &  -0.463 &  -0.156  & -0.403 &  -0.126  \\
644.64  &   Fe II   &    6.22 &  .037 &     73&  -0.196 &  -0.397 &  -0.163  & -0.333 &  -0.126  \\
645.63  &   Fe II   &    3.90 &  .524 &  107 & -1.423 &  -1.786 &  -0.541 &  -0.826 &  -0.127   \\
648.21  &   Fe II   &    6.22 &  .058 &     74 & -0.241 &  -0.432 &  -0.187 &  -0.351 &  -0.128  \\
651.60  &   Fe II   &    2.89 &  .456 &  116 &  -1.111 &  -1.599 &  -0.427 &  -0.924 &  -0.131  \\
722.23  &   Fe II   &    3.89 &  .155 &  100 &  -0.429 &  -0.873 &  -0.291 &  -0.711 &  -0.174  \\
751.58  &   Fe II   &    3.90 &  .112 &     99 & -0.366 &  -0.823 &  -0.273 &  -0.700 &  -0.188  \\
771.17  &   Fe II   &    3.90 &  .347 &  106 &  -1.011 &  -1.360 &  -0.502 &  -0.840 &  -0.196  \\
402.76  &   Ni I    &    3.90 &  .576 &  105 &  -0.266  & -1.282 &  0.044 &  -0.802 &  0.174     \\
441.05  &   Ni I    &    3.31 &  .616 &  107 &  -0.634 &  -1.547 &  -0.032 &  -0.945 &  0.109    \\
447.04  &   Ni I    &    3.40 &  .794 &     97&  -2.032 &  -2.398 &  -0.148 &  -0.851  & 0.100   \\
451.99  &   Ni I    &    1.68 &  .474 &  117 &  -0.125 &  -1.514 &  0.029  & -1.191  & 0.092     \\
470.59  &   Ni I    &    3.64 &  .143 &  103 &  0.005  & -0.964 &  0.034   &-0.857   &0.064      \\
473.24  &   Ni I    &    4.10 &  .505 &  104 &  -0.458 &  -1.302  & -0.094 &  -0.854 &  0.060    \\
479.09  &   Ni I    &    1.95 &  .160 &  113 &  0.007  & -1.206 &  0.030   &-1.108   &0.051    \\
481.19  &   Ni I    &    3.66 &  .252 &  105 &  -0.083 &  -1.055 &  -0.010 &  -0.889 &  0.048  \\
481.59  &   Ni I    &   3.54 &  .180 &  105 &  -0.033 &  -1.013 &   0.009 &  -0.889 &  0.048  \\
490.44  &   Ni I    &   3.54 &  .767 &     96&  -2.134 &  -2.472 &  -0.256 &  -0.878 &  0.035 \\
493.58  &   Ni I    &   3.94 &  .632 &  101 &  -1.165 &  -1.716  & -0.195 &  -0.893 &  0.031  \\
496.75  &   Ni I    &   3.80 &  .164 &  103 &  -0.054 &  -0.985  & -0.013 &  -0.863 &  0.027  \\
497.63  &   Ni I    &   1.68 &  .464 &  117 &  -0.256 &  -1.583  & -0.050 &  -1.230 &  0.025  \\
500.37  &   Ni I    &   1.68 &  .403 &  117 &  -0.175 &  -1.493  & -0.042 &  -1.220 &  0.022  \\
503.27  &   Ni I    &   3.90 &  .243 &  104 &  -0.126 &  -1.044  & -0.047 &  -0.874 &  0.018  \\
508.41  &   Ni I    &   3.68 &  .758 &     94&  -2.284 &  -2.593 &  -0.322 &  -0.861  & 0.011 \\
509.44  &   Ni I    &   3.83 &  .358 &  105 &  -0.270 &  -1.182 &  -0.094 &  -0.914 &  0.010  \\
515.79  &   Ni I    &   3.61 &  .220 &  105 &  -0.122 &  -1.071 &  -0.054 &  -0.919 &  0.002  \\
517.65  &   Ni I    &   3.88  &  .595 &  102 &  -1.108 &  -1.685 &  -0.220 &  -0.932 &  -0.001 \\
538.83  &   Ni I    &   1.93  & .148 &  113 &  -0.077  & -1.249 &  -0.051  & -1.152  & -0.026  \\
543.58  &   Ni I    &   1.99  & .546 &  114 &  -0.753  & -1.818 &  -0.154  & -1.230  & -0.032  \\
546.81  &   Ni I    &   3.85  & .140 &  103 &  -0.115  & -1.005 &  -0.075  & -0.891  & -0.035  \\
549.48  &   Ni I    &   4.10  & .207 &  103 &  -0.179  & -1.037 &  -0.103  & -0.877  & -0.038  \\
557.87  &   Ni I    &   1.68  & .551 &  115 &  -0.823  & -1.910 &  -0.167  & -1.285  & -0.047  \\
558.93  &   Ni I    &   3.90  & .290 &  104 &  -0.286  & -1.156 &  -0.143  & -0.932  & -0.048  \\
562.53  &   Ni I    &   4.09  & .402 &  104 &  -0.523  & -1.301 &  -0.205  & -0.933  & -0.052  \\
562.83  &   Ni I    &   4.09  & .153 &  102 &  -0.151  & -1.002 &  -0.100  & -0.874  & -0.053  \\
563.87  &   Ni I    &   3.90  & .096 &  102 &  -0.107  & -0.978 &  -0.081  & -0.885  & -0.054  \\
564.30  &   Ni I    &   4.16  & .160 &  102 &  -0.160  & -1.002 &  -0.105  & -0.867  & -0.054  \\
574.83  &   Ni I    &   1.68  & .294 &  117 &  -0.215  & -1.449 &  -0.121  & -1.249  & -0.065  \\
575.46  &   Ni I    &   1.93  & .646 &  108 &  -1.810  & -2.369 &  -0.241  & -1.244  & -0.066  \\
580.52  &   Ni I    &   4.17  & .393 &  103 &  -0.555  & -1.306 &  -0.229  & -0.935  & -0.071  \\
584.70  &   Ni I    &   1.68  & .226 &  116 &  -0.176  & -1.385 &  -0.118  & -1.236  & -0.075  \\
599.67  &   Ni I    &   4.23  & .188 &  102 &  -0.237  & -1.049 &  -0.158  & -0.891  & -0.089  \\
600.73  &   Ni I    &   1.68  & .266 &  116 &  -0.231  & -1.442 &  -0.145  & -1.257  & -0.090  \\
608.62  &   Ni I    &   4.26  & .395 &  103 &  -0.652  & -1.349 &  -0.274  & -0.945  & -0.098  \\
610.81  &   Ni I    &   1.68  & .592 &  111 &  -1.544  & -2.244 &  -0.259  & -1.312  & -0.100  \\
611.97  &   Ni I    &   4.26  & .107 &  101 &  -0.178  & -0.981 &  -0.139  & -0.872  & -0.101  \\
617.67  &   Ni I    &   4.09  & .533 &  100 &  -1.306  & -1.776 &  -0.373  & -0.982  & -0.106  \\
617.72  &   Ni I    &   1.83  & .146 &  114 &  -0.169  & -1.315 &  -0.135  & -1.211  & -0.106  \\
632.21  &   Ni I    &   4.15  & .158 &  102 &  -0.243  & -1.053 &  -0.176  & -0.913  & -0.117  \\
632.76  &   Ni I    &   1.68  & .360 &  117 &  -0.405  & -1.607 &  -0.203  & -1.301  & -0.117  \\
648.28  &   Ni I    &   1.98  & .363 &  116 &  -0.465  & -1.594 &  -0.227  & -1.270  & -0.128  \\
653.28  &   Ni I    &   1.93  & .149 &  114 &  -0.206  & -1.326 &  -0.166  & -1.216  & -0.132  \\
659.86  &   Ni I    &   4.23  & .214 &  103 &  -0.347  & -1.126 &  -0.228  & -0.935  & -0.137  \\
